id,title,cited_by_count,field,domain
https://openalex.org/W2331681509,Quality of life of people wounded in the Gaza war,3,Medicine,Health Sciences
https://openalex.org/W35047162,Evaluation of the impact of oral rehydration therapy on the outcome of diarrheal disease in a large community.,11,Nursing,Health Sciences
https://openalex.org/W2329810012,The mortality in Gaza in July—September 2014: a retrospective chart-review study,12,Health Professions,Health Sciences
https://openalex.org/W3023618025,"Treating patients in a safe environment: a cross-sectional study of patient safety attitudes among doctors in the Gaza Strip, Palestine",6,Health Professions,Health Sciences
https://openalex.org/W2789093281,The effects of the Israeli siege on health provision in the Gaza Strip: a qualitative and theoretical analysis,2,Health Professions,Health Sciences
https://openalex.org/W2530259483,Epidemic of obesity among mothers in the Gaza Strip-Palestine,2,Medicine,Health Sciences
https://openalex.org/W2925078925,Modification of the impact of access to water on childhood diarrhoea by socioeconomic status in the Gaza Strip from 2000 to 2014: a cross-sectional study,4,Nursing,Health Sciences
https://openalex.org/W2739556391,Prevalence of non-communicable diseases and use of health services in the Gaza Strip: an analysis of a household survey,2,"Business, Management and Accounting",Social Sciences
https://openalex.org/W3033973704,Prevalence and predictors of overweight and obesity among women in the Gaza strip-Palestine: a cross-sectional study,32,Medicine,Health Sciences
https://openalex.org/W4224224052,"Climate Change and Diarrhoeal Disease Burdens in the Gaza Strip, Palestine: Health Impacts of 1.5 °C and 2 °C Global Warming Scenarios",11,Environmental Science,Physical Sciences
https://openalex.org/W2614701078,"EVALUATION OF THE RELATIONSHIP BETWEEN INTESTINAL PARASITIC INFECTION AND HEALTH EDUCATION AMONG SCHOOL CHILDREN IN GAZA CITY, BEIT-LAHIA VILLAGE AND JABALIA REFUGEE CAMP, GAZA STRIP, PALESTINE",10,Nursing,Health Sciences
https://openalex.org/W1984837966,Labor and Related Injuries among Schoolchildren in Palestine: Findings from the National Study of Palestinian Schoolchildren (HBSC-WBG2006),5,Health Professions,Health Sciences
https://openalex.org/W4239760422,Visualising the spatial distribution of diarrheal disease using the geographical information system: a WASH perspective,1,Nursing,Health Sciences
https://openalex.org/W3204421047,"Assessment of health-care waste generation and its management strategy in the Gaza Strip, Palestine",1,Medicine,Health Sciences
https://openalex.org/W2788521621,Integrating a public health and human rights approach into mental health services for Palestinians in the Gaza Strip,2,Psychology,Social Sciences
https://openalex.org/W3179141403,Perceptions of health-care professionals about quality of care and barriers to management of war injuries in Gaza Strip: a qualitative analysis,4,Health Professions,Health Sciences
https://openalex.org/W2540411330,Childhood burns: an analysis of 124 admissions in the Gaza Strip.,6,Medicine,Health Sciences
https://openalex.org/W4295454085,"COVID-19 vaccination in the Gaza Strip: a cross-sectional study of vaccine coverage, hesitancy, and associated risk factors among community members and healthcare workers",3,Social Sciences,Social Sciences
https://openalex.org/W2587512514,Drug Counterfeiting: The Situation in the Gaza Strip,3,Medicine,Health Sciences
https://openalex.org/W2531114591,Prevalence and Associated Factors of Physical Activity Among Mothers in the Gaza Strip-Palestine,1,Medicine,Health Sciences
https://openalex.org/W3116478937,The epidemic of the metabolic syndrome among the palestinians in the Gaza Strip,1,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2414315837,"[Assessment of community health care services delivery during operation ""Cast Lead""--a cross sectional survey].",0,Health Professions,Health Sciences
https://openalex.org/W4321514625,"Assessment of Physicians’ Knowledge, Attitudes, and Practices Regarding Smoking Cessation Management in the Gaza Strip",0,Psychology,Social Sciences
https://openalex.org/W2077177656,"Association of maternal psychosocial, economic, and political stressors with low birthweight in the Gaza Strip, occupied Palestinian territory, 2006: a case-control study",0,Health Professions,Health Sciences
https://openalex.org/W4225693139,"Do Patients with Major Non-Communicable Diseases Receive Advice on Health Behaviors from Healthcare Professionals in the Gaza Strip, Palestine?",1,"Business, Management and Accounting",Social Sciences
https://openalex.org/W3124922779,Public Awareness and Barriers to Seek Medical Advice for Colorectal Cancer in the Gaza-Strip: A Cross-Sectional Study,0,Medicine,Health Sciences
https://openalex.org/W2597463903,Visualising the spatial distribution of diarrheal disease using the geographical information system: a WASH perspective,2,Nursing,Health Sciences
https://openalex.org/W4280630939,"Profile 4: James C. Cobey, M.D., M.P.H.",0,Health Professions,Health Sciences
https://openalex.org/W2063108028,Adverse consequences of conflicts and wars on environment and public health,2,Health Professions,Health Sciences
https://openalex.org/W1482670914,Educational Intervention Program to Tackle Health Risk Behaviors among Male Secondary School Students (Tawjjehi) in Khan Younis Governorate - Gaza Strip,0,Health Professions,Health Sciences
https://openalex.org/W3011394066,Environmental health risks to farmers as a result of pesticides’ mismanagement in Khanyounis Governorate - Gaza Strip,0,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W3212694466,Assessment The Role of Schools in Promoting Public Health Practices in Governmental Schools- Gaza Strip: تقييم دور المدارس في تعزيز ممارسات الصحة العامة في المدارس الحكومية - قطاع غزة,0,Unknown,Unknown
https://openalex.org/W3023314567,New professionalism in the 21st century,0,Health Professions,Health Sciences
https://openalex.org/W4386295849,Mental health of health professionals and their perspectives on mental health services in a conflict-affected setting: a qualitative study in health centres in the Gaza Strip during the COVID-19 pandemic,1,Psychology,Social Sciences
https://openalex.org/W2788500539,Institutionalising community health programmes into the Palestinian health-care system: a qualitative study,0,Health Professions,Health Sciences
https://openalex.org/W2100891151,Editorial: The full spectrum of public health,0,"Business, Management and Accounting",Social Sciences
https://openalex.org/W220049873,COMMUNITY PERCEPTIONS AS A COPING RESOURCE AMONG ADOLESCENTS LIVING UNDER ROCKETS FIRE: A SALUTOGENIC APPROACH,8,Health Professions,Health Sciences
https://openalex.org/W2751792491,"Global, regional, and national disability-adjusted life-years (DALYs) for 359 diseases and injuries and healthy life expectancy (HALE) for 195 countries and territories, 1990–2017: a systematic analysis for the Global Burden of Disease Study 2017",3601,Health Professions,Health Sciences
https://openalex.org/W2118361133,Cutaneous Leishmaniasis in North Africa: a review,182,Medicine,Health Sciences
https://openalex.org/W2144278880,Time to set the agenda for schistosomiasis elimination,583,Immunology and Microbiology,Life Sciences
https://openalex.org/W601506324,"Trauma, War, and Violence: Public Mental Health in Socio-Cultural Context",338,Psychology,Social Sciences
https://openalex.org/W2122008826,"Plague Reappearance in Algeria after 50 Years, 2003",89,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2044107292,"Neglected Tropical Diseases of the Middle East and North Africa: Review of Their Prevalence, Distribution, and Opportunities for Control",353,Immunology and Microbiology,Life Sciences
https://openalex.org/W2783214862,Delays in Breast Cancer Detection and Treatment in Developing Countries,253,Medicine,Health Sciences
https://openalex.org/W2161455419,Epidemic Typhus Imported from Algeria,64,Immunology and Microbiology,Life Sciences
https://openalex.org/W2019342403,Prevalence of asthma in North Africa: the Asthma Insights and Reality in the Maghreb (AIRMAG) study,58,Medicine,Health Sciences
https://openalex.org/W2009105531,"Prevalence and complications of diabetes mellitus in Northern Africa, a systematic review",171,Medicine,Health Sciences
https://openalex.org/W3086267385,"Age-Structured Modeling of COVID-19 Epidemic in the USA, UAE and Algeria",99,Mathematics,Physical Sciences
https://openalex.org/W2123498413,"Diabetes in Algeria and challenges for health policy: a literature review of prevalence, cost, management and outcomes of diabetes and its complications",40,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2727531814,Dietary diversity is related to socioeconomic status among adult Saharawi refugees living in Algeria,79,Medicine,Health Sciences
https://openalex.org/W2058871517,Prevalence and determinants of hypertension in the Algerian Sahara,45,Medicine,Health Sciences
https://openalex.org/W171331104,[Consanguinity and public health. Algerian study].,62,Medicine,Health Sciences
https://openalex.org/W2146746563,Sexual violence and sub-Saharan migrants in Morocco: a community-based participatory assessment using respondent driven sampling,87,Psychology,Social Sciences
https://openalex.org/W3157694052,Risk communication and community engagement strategies for COVID-19 in 13 African countries,94,Medicine,Health Sciences
https://openalex.org/W2910200139,Epidemiology of dog-mediated zoonotic diseases in Algeria: a One Health control approach,23,Medicine,Health Sciences
https://openalex.org/W2964863919,Study of the impact of consanguinity on abortion and mortality in the population of Beni Abbes (southwestern Algeria),23,Medicine,Health Sciences
https://openalex.org/W2111381716,Multicenter Transversal Two-Phase Study to Determine a National Prevalence of Epilepsy in Algeria,13,Medicine,Health Sciences
https://openalex.org/W3128811972,Algeria's response to COVID-19: an ongoing journey,12,Mathematics,Physical Sciences
https://openalex.org/W1964789074,Viral hepatitis A to E in South Mediterranean Countries,41,Medicine,Health Sciences
